Start URL,Category,Product,Price,Slash Price,Details Link
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Fishermans Friend Original Lozenges 25g,RM 5.80,,https://jgsj.jayagrocer.com/products/f-friend-a-natural-original-loz-25g-1?variant=42524016574631
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Dettol Lasting Fresh Shower Gel 800g,RM 17.50,,https://jgsj.jayagrocer.com/products/dettol-lasting-fresh-shower-gel-800g?variant=47442683232423
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Durex Love Condoms 12pcs/pack,RM 32.90,,https://jgsj.jayagrocer.com/products/durex-love-12pcs-pack?variant=43530397548711
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Sensodyne Sensitivity And Gum Extra Fresh Twin Pack 100g x 2,RM 35.15,,https://jgsj.jayagrocer.com/products/sensodynea-a-sensi-gum-e-fresh-tp-2x100g?variant=47868635316391
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Durex Fetherlite Condoms 12pcs/pack,RM 65.90,,https://jgsj.jayagrocer.com/products/durex-fetherlite-12pcs-pack?variant=43530397450407
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Superdry Mens Original Body Plus Hair Wash 250ml,RM 32.90,,https://jgsj.jayagrocer.com/products/superdry-mens-body-h-wash-original-250ml?variant=43610205978791
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Dettol Gold Shower Gel Refill 800g,RM 17.50,,https://jgsj.jayagrocer.com/products/dettol-gold-shower-gel-refill-800g?variant=47840890781863
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Aveeno Daily Moisturising Sheer Hydration Lotion 350ml,RM 77.90,,https://jgsj.jayagrocer.com/products/aveeno-daily-moisturising-sheer-hydration-lotion-350ml?variant=48385190822055
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Biore Aqua Rich Watery Essence SPF50 50g,RM 35.00,,https://jgsj.jayagrocer.com/products/biore-aqua-rich-watery-essence-spf50-50g?variant=48385190592679
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Beacon Seaweed Chicken Pure Essence 80ml x 6,RM 112.99,RM 118.00,https://jgsj.jayagrocer.com/products/beacon-seaweed-chicken-pure-essence-80ml-x-6?variant=48373879079079
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Kotex Overnight Panties Small to Medium Size 2sheets,RM 5.90,,https://jgsj.jayagrocer.com/products/kotex-overnight-panties-s-m-size-2pcs-pack?variant=46770353733799
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Pantene Hair Fall Control Shampoo 300ml,RM 15.90,,https://jgsj.jayagrocer.com/products/pantene-hair-fall-conditioner-shampoo-300ml?variant=45687205724327
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Sensodyne Deep Clean Toothpaste 100g,RM 16.05,,https://jgsj.jayagrocer.com/products/sensodyne-deep-clean-100g?variant=42480535142567
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Intimate Day Use Maxi Non-Wing Pad 20pcs x 3,RM 12.99,RM 13.90,https://jgsj.jayagrocer.com/products/intimate-day-use-maxi-non-wing-pad-230mm-x-61?variant=41612438175911
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Sensodyne Fresh Mint 100g,RM 13.55,,https://jgsj.jayagrocer.com/products/sensodyne-fresh-mint-100g?variant=45925572444327
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Oral-B Complete Easy Clean Toothbrush (Medium) 3pcs/pack,RM 10.35,,https://jgsj.jayagrocer.com/products/oral-b-complete-easy-clean-toothbrush-medium-3pcs-pack?variant=48294595395751
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Oral-B Complete Easy Clean Soft Blist 3pcs/pack,RM 10.35,,https://jgsj.jayagrocer.com/products/oral-b-complete-easy-clean-soft-blist-3pcs-pack?variant=48294595264679
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Lifebuoy Charcoal Body Wash Refill 800ml,RM 10.90,RM 15.90,https://jgsj.jayagrocer.com/products/lifebuoy-charcoal-body-wash-refill-800ml?variant=48293294932135
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Gatsby Deo Roll On-Clear Ocean Deodorant 60ml,RM 7.50,,https://jgsj.jayagrocer.com/products/gatsby-cool-shock-clear-ocean-roll-on-deodorant-60ml-1?variant=41612380307623
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Veet Wax Strips Dry 20pcs/pack,RM 49.90,,https://jgsj.jayagrocer.com/products/veet-wax-strips-dry-20pcs-pack?variant=46884675092647
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Dove Keratin Repair Conditioner 300ml,RM 26.90,,https://jgsj.jayagrocer.com/products/dove-keratin-repair-conditioner-300ml?variant=47642757333159
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Australian Botanical Soap Bar Aloe Vera with Green Tea Extract 200g,RM 20.90,,https://jgsj.jayagrocer.com/products/australian-botanical-soap-bar-aloe-vera-with-green-tea-extract-200g?variant=47489206386855
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Antabax Sensitive Shower Cream 850g,RM 18.90,,https://jgsj.jayagrocer.com/products/antabax-sensitive-shower-cream-850g?variant=46432399884455
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Antabax Protect Shower Cream  640ml,RM 18.90,,https://jgsj.jayagrocer.com/products/antabax-protect-shower-cream-640ml?variant=46432204193959
