Category,Product,Unit,Price,Slash Price,Savings,Percent savings,Details Link,Start URL
Beverages,Andros Jelly Juice Strawberry 90G,90 g,4.90,,,,https://vgg.bites.com.my/collections/beverages/products/andros-jelly-juice-strawberry-90g,https://vgg.bites.com.my/collections/beverages?page=24
Beverages,Andros Jelly Juice Watermelon 90G,90 g,4.90,,,,https://vgg.bites.com.my/collections/beverages/products/andros-jelly-juice-watermelon-90g,https://vgg.bites.com.my/collections/beverages?page=24
Beverages,Anlene Gold Sp 950G,950 g,43.50,,,,https://vgg.bites.com.my/collections/beverages/products/anlene-gold-sp-950g,https://vgg.bites.com.my/collections/beverages
Beverages,Arabus Rstd & Ground Coffee Crml Macchi 230Ml,230 ml,6.68,7.00,0.32,4.60,https://vgg.bites.com.my/collections/beverages/products/arabus-rstd-ground-coffee-crml-macchi-230ml,https://vgg.bites.com.my/collections/beverages?page=7
Beverages,Arizona Fruit Punch 22Fl Oz,,7.00,,,,https://vgg.bites.com.my/collections/beverages/products/arizona-fruit-punch-22fl-oz,https://vgg.bites.com.my/collections/beverages?page=7
Beverages,Arizona Lemon Tea Big Can 22Fl Oz,,7.00,,,,https://vgg.bites.com.my/collections/beverages/products/arizona-lemon-tea-big-can-22fl-oz,https://vgg.bites.com.my/collections/beverages?page=11
Beverages,Arizona Lemonade 22Fl Oz,,7.00,,,,https://vgg.bites.com.my/collections/beverages/products/arizona-lemonade-22fl-oz,https://vgg.bites.com.my/collections/beverages?page=2
Beverages,Arizona Mucho Mango 22Fl Oz,,7.00,,,,https://vgg.bites.com.my/collections/beverages/products/arizona-mucho-mango-22fl-oz,https://vgg.bites.com.my/collections/beverages?page=7
Beverages,Arizona Orangeade 22Fl Oz,,7.00,,,,https://vgg.bites.com.my/collections/beverages/products/arizona-orangeade-22fl-oz,https://vgg.bites.com.my/collections/beverages?page=4
Beverages,Arizona Tea Grapeade 22Fl Oz,,7.00,,,,https://vgg.bites.com.my/collections/beverages/products/arizona-tea-grapeade-22fl-oz,https://vgg.bites.com.my/collections/beverages?page=4
Beverages,Arizona Tea Kiwi Strawberry 22Fl Oz,,7.00,,,,https://vgg.bites.com.my/collections/beverages/products/arizona-tea-kiwi-strawberry-22fl-oz,https://vgg.bites.com.my/collections/beverages?page=6
Beverages,Arizona Tea Watermelon 22Fl Oz,,7.00,,,,https://vgg.bites.com.my/collections/beverages/products/arizona-tea-watermelon-22fl-oz,https://vgg.bites.com.my/collections/beverages?page=7
Beverages,Arkadia Chai Tea Matcha 220G,220 g,23.25,,,,https://vgg.bites.com.my/collections/beverages/products/arkadia-chai-tea-matcha-220g,https://vgg.bites.com.my/collections/beverages?page=22
